Month,Category,shop_code,City,shop_type,Num Proj Factor,ACV Proj Factor,MKt segment3,MKt segment4,Urbanity,MKt segment5,Product_code,Vendor,Brand,Flavor,Packing_type,Size,Sub_brand,SKU,OpeningStock,Purchase,Stk1,Stk2,Price,Weights,Sale,Volume,Value,Purchase_Volume,Total_Stock_Volume,Forward_Stock_Volume,MKt segment2,MKt segment6,MKt segment7,MKt segment9
3,C,112,CityI,kioskType2,63.94622426,140.00364230000002,Grocery,Province1,ROU,District3,377, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(377) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,4,47,5.0,12.0,50,500,26.5,10030.5,653.5,23500,8500,2500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,63.94622426,53.33749341,Grocery,Province1,ROU,District3,136,Dr Pepper,AnW Cream Soda,Lamonade,PET,500 ML,Pepsi Cola Lime,(136) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,0,48,6.0,12.0,50,500,26.5,1378445.883,7013.5,24000,9000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,71.35849243,13.015038059999998,Grocery,Province1,ROU,District3,16,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(16) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,0,72,6.0,12.0,100,1500,46.5,303863.4082,13.5,108000,27000,9000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,13.90909091,51.66483279,Grocery,Province1,ROU,District3,20,Munaken,Diet Coke,Apple,PET,500 ML,Tango Apple,(20) | Diet Coke | Tango Apple - Apple - 500 ML - Munaken,0,24,6.0,0.0,50,500,30.5,24030.5,2813.5,12000,3000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,16.67741412,84.165686,Grocery,Province1,ROU,District3,276,Munaken,Diet Coke,Apple,PET,1.5 LT,Tango Apple,(276) | Diet Coke | Tango Apple - Apple - 1.5 LT - Munaken,0,12,3.0,0.0,100,1500,86.5,227443.2262,3853.5,18000,4500,4500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,63.94622426,95.99002379,Grocery,Province1,ROU,District3,1128, Africola,Almdudler,Orange,PET,500 ML,Pepsi Vanilla,(1128) | Almdudler | Pepsi Vanilla - Orange - 500 ML -  Africola,0,27,6.0,0.0,50,500,85.5,30.5,2173.5,13500,3000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,103.15217391,8.209606727,Grocery,Province1,ROU,District3,136, Africola,Almdudler,Orange,PET,1.5 LT,Pepsi Vanilla,(136) | Almdudler | Pepsi Vanilla - Orange - 1.5 LT -  Africola,0,40,3.0,12.0,100,1500,17.5,2551008.037,15013.5,60000,22500,4500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,33.232142859999996,22.47812064,Grocery,Province1,ROU,District3,296,Dr Pepper,Crush Strawberry Soda,Orange,PET,500 ML,Sprite,(296) | Crush Strawberry Soda | Sprite - Orange - 500 ML - Dr Pepper,0,48,5.0,12.0,50,500,87.5,67530.5,1973.5,24000,8500,2500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,18.19230769,84.165686,Grocery,Province1,ROU,District3,310,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(310) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,0,48,5.0,12.0,100,1500,42.5,4030.5,2293.5,72000,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,79.59327604,35.37085638,Grocery,Province1,ROU,District3,362,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(362) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,0,68,5.0,12.0,50,500,9.5,802497.3415,33263.5,34000,8500,2500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,25.20012163,64.88324923,Grocery,Province1,ROU,District3,237,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(237) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,0,60,9.0,12.0,100,1500,41.5,84030.5,3393.5,90000,31500,13500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,56.9375,29.1173886,Grocery,Province1,ROU,District3,276,Dr Pepper,Chupa Chups Grape,Cola,PET,500 ML,7Up Cherry,(276) | Chupa Chups Grape | 7Up Cherry - Cola - 500 ML - Dr Pepper,0,48,6.0,12.0,50,500,70.5,23030.5,7213.5,24000,9000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,81.4050207,22.47812064,Grocery,Province1,ROU,District3,700,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(700) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,0,72,5.0,12.0,100,1500,15.5,30280.5,15013.5,108000,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,56.9375,48.012233339999995,Grocery,Province1,ROU,District3,701, Africola,Big Peach Soda,Lamonade,PET,500 ML,Rubicon Sparkling Guava,(701) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 500 ML -  Africola,0,82,11.0,0.0,50,500,33.5,9280.5,42013.5,41000,5500,5500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,56.3220339,19.03429111,Grocery,Province1,ROU,District3,136, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(136) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,0,82,9.0,2.0,100,1500,17.5,57030.5,1463.5,123000,16500,13500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,56.9375,92.12972275999999,Grocery,Province1,ROU,District3,136, Africola,Big Peach Soda,Lamonade,PET,2.25 LT,Rubicon Sparkling Guava,(136) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 2.25 LT -  Africola,0,13,2.0,4.0,130,2250,32.5,67530.5,7213.5,29250,13500,4500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,18.19230769,29.1173886,Grocery,Province1,ROU,District3,136,Dr Pepper,Chupa Chups Grape,Cola,CAN,300 ML,7Up Cherry,(136) | Chupa Chups Grape | 7Up Cherry - Cola - 300 ML - Dr Pepper,0,12,6.0,0.0,50,300,17.5,2622955.442,6363.5,3600,1800,1800,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,101.15196078,8.209606727,Grocery,Province1,ROU,District3,279,Dr Pepper,Dr Pepper Cherry,Lamonade,CAN,300 ML,Pepsi Cola Lime,(279) | Dr Pepper Cherry | Pepsi Cola Lime - Lamonade - 300 ML - Dr Pepper,7,0,0.0,0.0,60,300,9.5,1544912.328,153.5,0,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,56.9375,64.88324923,Grocery,Province1,ROU,District3,310,Munaken,Diet Coke,Apple,PET,300 ML,Tango Apple,(310) | Diet Coke | Tango Apple - Apple - 300 ML - Munaken,0,48,9.0,12.0,30,300,31.5,29280.5,21013.5,14400,6300,2700,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,71.35849243,48.012233339999995,Grocery,Province1,ROU,District3,1078, Africola,Almdudler,Orange,CAN,250 ML,Pepsi Vanilla,(1078) | Almdudler | Pepsi Vanilla - Orange - 250 ML -  Africola,0,40,3.0,12.0,50,250,34.5,189030.5,58513.5,10000,3750,750,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,63.94622426,8.209606727,Grocery,Province1,ROU,District3,690, Africola,Big Peach Soda,Lamonade,CAN,250 ML,Rubicon Sparkling Guava,(690) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 250 ML -  Africola,0,68,14.0,24.0,50,250,84.5,94030.5,2088.5,17000,9500,3500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,79.59327604,71.32434058,Grocery,Province1,ROU,District3,299,Dr Pepper,Chupa Chups Grape,Cola,CAN,250 ML,7Up Cherry,(299) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,0,72,6.0,12.0,50,250,20.5,41280.5,13.5,18000,4500,1500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,79.59327604,41.850039339999995,Grocery,Province1,ROU,District3,276,Dr Pepper,AnW Cream Soda,Lamonade,CAN,250 ML,Pepsi Cola Lime,(276) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,0,60,8.0,12.0,50,250,40.5,28030.5,153.5,15000,5000,2000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,23.26469206,84.165686,Grocery,Province1,ROU,District3,390,Dr Pepper,Bluna Orange,Citrus,CAN,250 ML,Seagram G Ale,(390) | Bluna Orange | Seagram G Ale - Citrus - 250 ML - Dr Pepper,0,68,9.0,24.0,50,250,62.5,782321.1154,1513.5,17000,8250,2250,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,56.9375,48.012233339999995,Grocery,Province1,ROU,District3,19,Dr Pepper,Crush Strawberry Soda,Orange,CAN,250 ML,Sprite,(19) | Crush Strawberry Soda | Sprite - Orange - 250 ML - Dr Pepper,0,36,6.0,12.0,50,250,52.5,3820282.763,1483.5,9000,4500,1500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,63.94622426,71.32434058,Grocery,Province1,ROU,District3,198, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(198) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,0,82,9.0,18.0,100,1500,73.5,14530.5,4073.5,123000,40500,13500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,79.59327604,29.1173886,Grocery,Province1,ROU,District3,300, Africola,Afri Cola,Cola,PET,2.25 LT,Pinecola,(300) | Afri Cola | Pinecola - Cola - 2.25 LT -  Africola,0,27,3.0,4.0,130,2250,71.5,99030.5,663.5,60750,15750,6750,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,33.232142859999996,23.91858801,Grocery,Province1,ROU,District3,300, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(300) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,0,109,13.0,24.0,50,500,70.5,67530.5,1413.5,54500,18500,6500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,58.77272727,41.850039339999995,Grocery,Province1,ROU,District3,1131, Africola,Afri Cola,Cola,CAN,250 ML,Pinecola,(1131) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,0,82,11.0,24.0,50,250,31.5,1530.5,1013.5,20500,8750,2750,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,114,CityI,kioskType2,13.90909091,35.37085638,Grocery,Province1,ROU,District3,1127,Dr Pepper,Dr Pepper Cherry,Lamonade,CAN,250 ML,Pepsi Cola Lime,(1127) | Dr Pepper Cherry | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,0,24,9.0,0.0,50,250,35.5,1182313.616,48013.5,6000,2250,2250,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,116,CityL,kioskType1,56.9375,84.165686,Convenience,Province1,ROU,District2,296,Dr Pepper,AnW Cream Soda,Lamonade,CAR,250 ML,Pepsi Cola Lime,(296) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,3,76,4.0,0.0,30,250,144.5,1065706.181,7013.5,19000,1000,1000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,103.15217391,48.012233339999995,Convenience,Province1,ROU,District2,1129,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(1129) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,2,50,2.0,0.0,100,1500,152.5,2722401.842,48.5,75000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,151.0306324,75.06670978,Convenience,Province1,ROU,District2,16, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(16) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,17,83,8.0,12.0,50,500,50.5,88530.5,5363.5,41500,10000,4000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,16.67741412,8.209606727,Convenience,Province1,ROU,District2,310, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(310) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,3,55,3.0,0.0,100,1500,6.5,22780.5,8413.5,82500,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,67.125,59.73397428,Convenience,Province1,ROU,District2,1128, Africola,Almdudler,Orange,PET,1.5 LT,Pepsi Vanilla,(1128) | Almdudler | Pepsi Vanilla - Orange - 1.5 LT -  Africola,2,46,2.0,0.0,100,1500,165.5,4530.5,688.5,69000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,63.94622426,145.598647,Convenience,Province1,ROU,District2,279,Dr Pepper,Chupa Chups Grape,Cola,CAR,250 ML,7Up Cherry,(279) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,3,76,3.0,0.0,30,250,154.5,4280.5,2813.5,19000,750,750,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,56.3220339,19.03429111,Convenience,Province1,ROU,District2,1128,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(1128) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,2,50,2.0,0.0,100,1500,38.5,88530.5,30513.5,75000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,63.94622426,33.25000638,Convenience,Province1,ROU,District2,432, Africola,Big Peach Soda,Lamonade,PET,500 ML,Rubicon Sparkling Guava,(432) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 500 ML -  Africola,17,55,8.0,12.0,50,500,42.5,21030.5,33013.5,27500,10000,4000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,79.59327604,12.97118158,Convenience,Province1,ROU,District2,136, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(136) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,2,55,2.0,0.0,100,1500,14.5,76530.5,1663.5,82500,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,33.232142859999996,41.850039339999995,Convenience,Province1,ROU,District2,136, Africola,Afri Cola,Cola,CAN,250 ML,Pinecola,(136) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,4,55,4.0,0.0,40,250,70.5,39030.5,1463.5,13750,1000,1000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,60.26307717,84.165686,Convenience,Province1,ROU,District2,237, Africola,Big Peach Soda,Lamonade,CAN,250 ML,Rubicon Sparkling Guava,(237) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 250 ML -  Africola,3,83,3.0,0.0,40,250,26.5,16764.79111,121513.5,20750,750,750,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,22.18784751,64.88324923,Convenience,Province1,ROU,District2,296,Dr Pepper,AnW Cream Soda,Lamonade,CAN,250 ML,Pepsi Cola Lime,(296) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,3,50,3.0,0.0,40,250,214.5,1184786.487,513.5,12500,750,750,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,101.15196078,24.65065357,Convenience,Province1,ROU,District2,229,Dr Pepper,Crush Strawberry Soda,Orange,CAN,250 ML,Sprite,(229) | Crush Strawberry Soda | Sprite - Orange - 250 ML - Dr Pepper,3,50,3.0,0.0,40,250,37.5,35030.5,2323.5,12500,750,750,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,116,CityL,kioskType1,101.15196078,48.012233339999995,Convenience,Province1,ROU,District2,690,Sigma Industry,Faxe Kondi,Cola,PET,300 ML,Vita Cola,(690) | Faxe Kondi | Vita Cola - Cola - 300 ML - Sigma Industry,2,50,2.0,0.0,30,300,320.5,71280.5,34513.5,15000,600,600,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,117,CityL,kioskType1,58.83333333,246.4300303,Convenience,Province1,ROU,District2,276,Dr Pepper,AnW Cream Soda,Lamonade,PET,500 ML,Pepsi Cola Lime,(276) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,16,78,7.0,0.0,50,500,18.5,1451283.126,8413.5,39000,3500,3500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,117,CityL,kioskType1,110.5416667,29.1173886,Convenience,Province1,ROU,District2,227,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(227) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,8,65,4.0,6.0,100,1500,28.5,2399922.75,1813.5,97500,15000,6000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,117,CityL,kioskType1,14.55,69.17223679,Convenience,Province1,ROU,District2,310,Dr Pepper,Crush Strawberry Soda,Orange,PET,500 ML,Sprite,(310) | Crush Strawberry Soda | Sprite - Orange - 500 ML - Dr Pepper,5,52,6.0,0.0,50,500,124.5,27530.5,2513.5,26000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,117,CityL,kioskType1,34.71075723,95.9292017,Convenience,Province1,ROU,District2,276,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(276) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,3,52,3.0,0.0,100,1500,65.5,24030.5,1133.5,78000,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,117,CityL,kioskType1,67.125,48.012233339999995,Convenience,Province1,ROU,District2,276,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(276) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,5,78,7.0,0.0,50,500,45.5,9530.5,36013.5,39000,3500,3500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,117,CityL,kioskType1,81.4050207,33.25000638,Convenience,Province1,ROU,District2,300,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(300) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,8,65,3.0,6.0,100,1500,12.5,12280.5,56013.5,97500,13500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,117,CityL,kioskType1,16.67741412,41.850039339999995,Convenience,Province1,ROU,District2,1037,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(1037) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,3,39,3.0,0.0,100,1500,95.5,27030.5,4513.5,58500,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,117,CityL,kioskType1,33.232142859999996,12.740123740000001,Convenience,Province1,ROU,District2,1076,Dr Pepper,AnW Cream Soda,Lamonade,PET,1 LT,Pepsi Cola Lime,(1076) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1 LT - Dr Pepper,3,52,3.0,0.0,70,1000,8.5,88030.5,6113.5,52000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,119,CityM,StoreType4,79.59327604,24.65065357,Grocery,Province2,ROU,District3,20,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(20) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,4,24,5.0,0.0,100,1500,6.5,17030.5,1843.5,36000,7500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,119,CityM,StoreType4,71.35849243,41.850039339999995,Grocery,Province2,ROU,District3,228, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(228) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,4,27,4.0,0.0,100,1500,49.5,434296.7167,4913.5,40500,6000,6000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,119,CityM,StoreType4,79.59327604,48.012233339999995,Grocery,Province2,ROU,District3,377,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(377) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,4,24,6.0,0.0,100,1500,73.5,480569.5518,1483.5,36000,9000,9000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,119,CityM,StoreType4,56.3220339,71.32434058,Grocery,Province2,ROU,District3,311, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(311) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,5,27,6.0,0.0,100,1500,36.5,8280.5,5713.5,40500,9000,9000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,119,CityM,StoreType4,56.9375,24.65065357,Grocery,Province2,ROU,District3,310, Africola,Afri Cola,Cola,CAN,250 ML,Pinecola,(310) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,8,27,9.0,0.0,50,250,53.5,33030.5,1063.5,6750,2250,2250,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,120,CityM,StoreType4,79.59327604,48.012233339999995,Grocery,Province2,ROU,District3,199, Africola,Afri Cola,Cola,CAR,250 ML,Pinecola,(199) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,8,129,7.0,0.0,30,250,74.5,98030.5,23763.5,32250,1750,1750,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,120,CityM,StoreType4,14.55,35.37085638,Grocery,Province2,ROU,District3,229, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(229) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,5,39,4.0,0.0,50,500,1651.5,207030.5,2473.5,19500,2000,2000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,120,CityM,StoreType4,30.75,41.850039339999995,Grocery,Province2,ROU,District3,227, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(227) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,8,32,5.0,0.0,100,1500,42.5,52030.5,5013.5,48000,7500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,120,CityM,StoreType4,81.4050207,64.88324923,Grocery,Province2,ROU,District3,136, Africola,Almdudler,Orange,CAR,250 ML,Pepsi Vanilla,(136) | Almdudler | Pepsi Vanilla - Orange - 250 ML -  Africola,8,129,7.0,0.0,30,250,30.5,23780.5,3913.5,32250,1750,1750,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,120,CityM,StoreType4,151.0306324,75.06670978,Grocery,Province2,ROU,District3,20,Dr Pepper,Bluna Orange,Citrus,CAR,250 ML,Seagram G Ale,(20) | Bluna Orange | Seagram G Ale - Citrus - 250 ML - Dr Pepper,7,113,4.0,0.0,30,250,37.5,4475183.151,12413.5,28250,1000,1000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,120,CityM,StoreType4,110.5416667,63.598766399999995,Grocery,Province2,ROU,District3,269,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(269) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,4,35,4.0,0.0,100,1500,48.5,15030.5,2743.5,52500,6000,6000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
